# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.7811535415085157,2.0994381431167564,1.5991764135196012,-18.738702953343697,0.7811535415085156,1.0,-1.6337297872928758,6.743051384898786,-73.21100243362048,42.09074717429737
 0.7915140692123143,2.1070367747435452,1.5964860137024817,-19.497207572280086,0.7749176548631226,-0.6018889021556942,-1.6652862226050624,7.179133737071676,-73.97986577563749,43.42391348361115
 0.8018576953623451,2.114522040408434,1.5937227087088315,-20.26242764649274,0.7678756476109381,-0.6808064357743181,-1.6959701758745183,7.628294464117432,-74.66620847258501,44.7289096905447
 0.812190345485732,2.1218955623984432,1.5908872680992303,-21.03392745467983,0.7612399485239943,-0.6422068886204217,-1.7256664572699456,8.0904626383504,-75.32524870228725,46.039397364838585
 0.8225098254724684,2.129158963000594,1.587980461434257,-21.811244851159028,0.7550107102914021,-0.6036387725543003,-1.7542592499817506,8.565565278058259,-75.95518510051133,47.3562755687852
 0.8328138891917446,2.136313864501906,1.5850030582744907,-22.59389191824411,0.7491881245738298,-0.5650766412361963,-1.7816329273594635,9.053527359026623,-76.5542442660854,48.6804730483631
 0.8431002409053396,2.143361889189401,1.5819558281805106,-23.38135579993353,0.7437724280713481,-0.5264934209204548,-1.8076729124966198,9.55427182638627,-77.12069095176871,50.01294823509578
 0.8533665379046922,2.1503046593500987,1.5788395407128955,-24.173099718039673,0.7387639095781072,-0.4878602765492537,-1.8322665709257853,10.067719606781008,-77.65283833991127,51.3546892981633
 0.8636103933590377,2.1571437972710195,1.575654965432225,-24.96856416961338,0.7341629182116386,-0.4491464553530846,-1.855304124541382,10.593789620854215,-78.14905829022284,52.70671426905589
 0.8738293793585935,2.1638809252391846,1.572402871899078,-25.76716830215964,0.7299698729083197,-0.4103191161531216,-1.8766795741923874,11.132398796052287,-78.60779142364238,54.07007126195548
 0.8840210301337638,2.170517665541615,1.5690840296740336,-26.568311460556824,0.7261852733313858,-0.37134313767444266,-1.896291617259025,11.683462079742707,-79.0275569175212,55.44583881436442
 0.8941828454286594,2.17705564046533,1.5656992083176706,-27.371374897159534,0.7228097122694486,-0.3321809109867227,-1.9140445463069333,12.246892452644836,-79.40696186567232,56.83512637293742
 0.904312294005035,2.183496472297351,1.562249177390569,-28.175723633984074,0.7198438896360352,-0.29279211114516523,-1.9298491145319385,12.822600942571311,-79.7447100963825,58.239074957849624
 0.9144068172496423,2.1898417833246984,1.558734706453307,-28.980708463686483,0.7172886283246989,-0.2531334318043578,-1.9436233530559905,13.410496638477754,-80.03961028442814,59.65885803639945
 0.9244638328561905,2.196093195834393,1.5551565650664643,-29.785668073459004,0.7151448919061083,-0.21315830684350995,-1.9552933270436588,14.010486704818664,-80.29058327303649,61.09568263928468
 0.9344807385515055,2.2022523321134546,1.5515155227906197,-30.589931274326847,0.7134138044506356,-0.17281658709059491,-1.9647938169179198,14.622476396207272,-80.49666846440319,62.550790758799614
 0.9444549158336983,2.208320814448905,1.5478123491863525,-31.39281931621671,0.7120966725685958,-0.1320541880072019,-1.9720689132062792,15.24636907237689,-80.65702920555293,64.02546106948344
 0.9543837336890633,2.2143002651277635,1.5440478138142417,-32.19364826795349,0.7111950099299477,-0.09081268805438916,-1.9770725142173469,15.882066213441549,-80.77095706064175,65.52101101347917
